Date,SKU,Ordered Quantity,Sold Quantity,Cost,Price
11/10/2016,Supplies,8,5,3.61,2.94
11/10/2016,Storage,3,3,13.8,12.99
11/10/2016,Labels,4,4,1.47,2.3
11/10/2016,Phones,10,7,7.39,5.99
11/10/2016,Paper,4,2,28.55,44.78
11/10/2016,Paper,6,3,4.91,7.42
11/10/2016,Appliances,5,4,76.39,83.72
11/10/2016,Furnishings,7,7,16.95,21.18
11/10/2016,Paper,1,1,2.95,4.62
11/10/2016,Accessories,9,7,29.71,25.56
11/10/2016,Binders,8,7,16.64,9.98
11/10/2016,Accessories,9,7,32.99,39.99
11/10/2016,Furnishings,5,2,10.07,18.65
11/10/2016,Binders,2,2,21.31,40.98
11/11/2016,Accessories,4,3,14.99,19.99
11/11/2016,Storage,4,1,62.52,83.36
11/11/2016,Accessories,6,4,23.69,23.99
11/11/2016,Chairs,4,2,25.02,24
11/11/2016,Phones,2,2,91.58,128.99
11/11/2016,Furnishings,7,4,1.18,1.74
11/11/2016,Binders,2,2,8.4,4.94
11/11/2016,Appliances,6,3,207.06,223.85
11/12/2016,Binders,5,5,2.17,1.25
11/12/2016,Binders,10,7,1.1,0.62
11/12/2016,Accessories,4,2,14.99,15.99
11/12/2016,Envelopes,11,8,19.77,35.94
11/12/2016,Appliances,4,2,13.56,18.84
11/12/2016,Paper,4,2,5.49,9.99
11/12/2016,Art,9,7,2.15,2.94
11/12/2016,Binders,3,2,4.35,8.69
11/13/2016,Art,5,2,16.29,22.01
11/13/2016,Supplies,8,7,6.61,7.45
11/13/2016,Furnishings,2,1,2.68,4.18
11/13/2016,Paper,8,7,19.77,31.01
11/13/2016,Binders,3,2,3.92,1.57
11/13/2016,Storage,7,5,11.48,15.51
11/13/2016,Storage,3,2,8.96,12.44
11/13/2016,Art,6,5,20.27,28.15
11/13/2016,Storage,5,3,8.91,12.21
11/14/2016,Accessories,2,2,192.49,249.99
11/14/2016,Paper,2,1,2.9,5.28
11/14/2016,Binders,5,2,2.19,4.13
11/14/2016,Labels,5,2,1.96,3.69
11/14/2016,Binders,5,2,3.1,1.15
11/14/2016,Chairs,4,2,167.74,204
11/14/2016,Storage,4,3,9.98,13.48
11/15/2016,Accessories,3,3,19.55,33.13
11/15/2016,Binders,4,1,635.5,1016.79
11/15/2016,Binders,8,7,3.54,5.45
11/15/2016,Phones,2,2,167.14,180.69
11/16/2016,Envelopes,8,5,3.01,5.68
11/18/2016,Storage,5,4,265.51,279.48
11/18/2016,Art,3,2,2.67,3.18
11/18/2016,Labels,2,2,16.49,24.42
11/18/2016,Paper,4,2,6.51,9.82
11/18/2016,Chairs,7,6,45.56,42.52
11/18/2016,Appliances,8,6,14.51,17.33
11/19/2016,Binders,4,3,3.23,4.78
11/19/2016,Storage,2,2,31.18,32.48
11/19/2016,Storage,6,4,12.52,17.15
11/19/2016,Storage,6,6,19.51,16.78
11/19/2016,Furnishings,3,2,1.54,1.16
11/19/2016,Binders,5,5,5.61,2.16
11/19/2016,Fasteners,12,12,3.04,4.86
11/19/2016,Envelopes,3,3,9.05,13.66
11/19/2016,Phones,6,5,9.35,14.39
11/19/2016,Paper,2,2,3.37,5.18
11/19/2016,Binders,5,2,1.61,0.6
11/19/2016,Art,7,6,2.04,2.88
11/19/2016,Binders,6,3,3.76,5.9
11/20/2016,Labels,4,2,3.87,7.31
11/20/2016,Phones,7,7,101.24,134.99
11/20/2016,Fasteners,9,7,1.77,2.73
11/20/2016,Labels,9,8,1.53,2.31
11/20/2016,Accessories,2,2,100.79,127.99
11/20/2016,Bookcases,3,3,45.22,28.99
11/20/2016,Paper,3,3,3.53,5.23
11/20/2016,Binders,4,2,2.28,1.31
11/20/2016,Binders,3,3,8.34,4.81
11/20/2016,Chairs,8,5,79.15,63.69
11/20/2016,Phones,9,7,10.98,17.56
11/20/2016,Furnishings,5,3,3.3,2.36
11/20/2016,Paper,2,2,2.5,4.54
11/20/2016,Paper,6,3,54.52,104.85
11/20/2016,Binders,1,1,2.6,4.91
11/21/2016,Chairs,6,4,51.83,48.78
11/21/2016,Paper,10,7,2.95,5.78
11/21/2016,Phones,4,3,98.54,134.98
11/22/2016,Furnishings,5,2,14.36,19.94
11/22/2016,Binders,6,4,2.02,3.05
11/22/2016,Art,6,3,4.44,6.94
11/22/2016,Binders,3,3,8.4,16.48
11/23/2016,Fasteners,8,5,2.69,3.16
11/23/2016,Furnishings,4,2,5.21,7.18
11/23/2016,Furnishings,8,7,8.3,10.06
11/24/2016,Fasteners,5,3,0.94,1.47
11/24/2016,Binders,7,4,2.8,4.3
11/24/2016,Paper,2,2,2.95,5.78
11/24/2016,Accessories,7,4,19.23,22.1
11/24/2016,Paper,1,1,3.37,6.48
11/24/2016,Phones,2,2,15.08,16.76
11/24/2016,Furnishings,5,2,3.43,4.97
11/24/2016,Storage,6,5,7.65,8.38
11/24/2016,Accessories,6,3,101.67,99.19
11/24/2016,Fasteners,6,3,1.16,1.45
11/24/2016,Accessories,2,2,48.68,47.5
11/24/2016,Paper,3,3,17.04,24.78
11/24/2016,Art,3,3,4.15,4.68
11/24/2016,Paper,3,1,17.04,24.78
11/24/2016,Phones,9,6,101.37,109.59
11/24/2016,Accessories,4,2,221.07,329.95
11/24/2016,Chairs,9,6,245.69,280.79
11/24/2016,Accessories,11,8,46.19,69.99
11/24/2016,Binders,6,5,167.74,243.99
11/24/2016,Furnishings,5,4,30.64,51.94
11/25/2016,Paper,1,1,3.43,5.08
11/26/2016,Paper,9,7,5.17,10.14
11/26/2016,Binders,4,3,15.28,30.56
11/26/2016,Binders,8,5,3.38,6.75
11/26/2016,Machines,9,8,197.6,380
11/26/2016,Binders,3,2,2.38,3.66
11/26/2016,Phones,5,3,203.49,164.99
11/27/2016,Storage,2,2,61.24,48.99
11/27/2016,Accessories,8,6,7.15,10.4
11/27/2016,Phones,3,1,248.19,271.99
11/27/2016,Appliances,8,6,22.93,27.88
11/27/2016,Accessories,7,5,3.91,6.99
11/27/2016,Binders,6,5,16.42,30.4
11/28/2016,Binders,5,2,1.86,3.58
11/28/2016,Binders,8,6,2.19,1.24
11/29/2016,Accessories,4,2,20.81,29.21
11/30/2016,Phones,3,1,33.48,36.19
12/1/2016,Paper,4,4,3.05,5.98
12/1/2016,Chairs,4,2,60.38,86.25
12/1/2016,Phones,3,3,44.99,59.99
12/1/2016,Furnishings,3,3,4.04,5.77
12/1/2016,Art,2,2,2.15,2.35
12/1/2016,Furnishings,4,2,6.19,8.37
12/1/2016,Binders,7,6,7.93,14.68
12/1/2016,Chairs,4,4,150.38,187.98
12/1/2016,Phones,9,9,86.39,95.99
12/2/2016,Paper,4,4,3.37,6.48
12/2/2016,Paper,9,7,2.95,5.78
12/2/2016,Storage,3,3,8.35,11.29
12/3/2016,Paper,10,8,12.33,22.84
12/3/2016,Tables,5,2,276.69,200.02
12/3/2016,Storage,6,3,7.85,11.21
12/3/2016,Chairs,5,3,146.72,180.88
12/3/2016,Labels,5,2,1.64,3.15
12/3/2016,Appliances,6,4,75.26,98.7
12/3/2016,Binders,7,4,8.19,4.55
12/4/2016,Furnishings,3,3,31.1,37.93
12/4/2016,Accessories,1,1,43.76,78.15
12/4/2016,Binders,3,1,1.12,1.73
12/4/2016,Paper,6,4,5.17,10.14
12/4/2016,Storage,5,3,59.76,60.98
12/4/2016,Storage,5,2,91.11,96.93
12/4/2016,Storage,7,6,35.48,35.48
12/5/2016,Binders,6,3,91.79,135.99
12/5/2016,Phones,14,11,25.51,34.95
12/5/2016,Phones,3,3,47.99,49.99
12/5/2016,Chairs,9,8,170.79,243.98
12/5/2016,Binders,8,5,18.18,34.31
12/5/2016,Furnishings,4,3,39,63.94
12/5/2016,Storage,4,3,114.74,155.06
12/5/2016,Bookcases,4,1,61.46,81.94
12/5/2016,Art,11,8,2.59,4.24
12/6/2016,Paper,3,3,3.37,6.48
12/6/2016,Phones,1,1,143.07,156.79
12/6/2016,Phones,4,3,134.99,143.99
12/6/2016,Envelopes,2,1,19.74,35.89
12/6/2016,Binders,7,7,4.55,6.74
12/6/2016,Paper,7,7,18.78,35.44
12/6/2016,Paper,7,5,20.11,37.94
12/6/2016,Binders,5,3,13.46,19.94
12/8/2016,Phones,8,7,139.15,156.79
12/8/2016,Furnishings,7,5,67.78,38.18
12/8/2016,Phones,6,5,22.53,22.99
12/8/2016,Binders,8,7,3.21,1.85
12/8/2016,Art,2,2,3.04,4.28
12/8/2016,Paper,8,7,3.37,6.48
12/8/2016,Tables,7,6,269.52,236.94
12/9/2016,Art,8,7,2.06,2.78
12/9/2016,Appliances,7,7,6.38,8.62
12/9/2016,Labels,4,1,1.96,3.69
12/9/2016,Labels,4,4,16.49,30.53
12/9/2016,Paper,4,2,3.05,4.7
12/9/2016,Art,4,1,8.51,9.33
12/9/2016,Tables,5,3,36.43,26.66
12/9/2016,Binders,2,2,2.5,1.47
12/9/2016,Phones,1,1,7.85,10.9
12/9/2016,Accessories,2,2,17.39,29.99
12/9/2016,Appliances,3,1,38.53,61.93
12/9/2016,Phones,6,3,16.61,13.56
12/10/2016,Chairs,4,2,146.72,160.78
12/10/2016,Storage,7,6,9.67,13.43
12/10/2016,Envelopes,6,4,49.76,90.48
12/10/2016,Binders,6,3,33.91,51.18
12/10/2016,Appliances,5,3,14.16,21.78
12/10/2016,Paper,6,4,17.04,30.98
12/10/2016,Appliances,4,3,7.61,11.7
12/10/2016,Accessories,6,5,7.25,8.95
12/10/2016,Chairs,8,5,213.74,284.98
12/11/2016,Fasteners,9,7,1.29,2.18
12/11/2016,Phones,5,5,146.25,205.99
12/11/2016,Storage,6,3,98.37,81.13
12/11/2016,Accessories,7,5,17.97,23.96
12/11/2016,Phones,4,4,67.67,75.19
12/11/2016,Furnishings,5,4,2.18,3.7
12/11/2016,Phones,5,3,93.23,100.79
12/11/2016,Accessories,5,4,71.1,79
12/11/2016,Storage,3,3,25.92,28.41
12/11/2016,Art,4,3,1.67,2.22
12/12/2016,Binders,5,3,11.01,6.23
12/12/2016,Accessories,9,6,51.19,63.99
12/12/2016,Phones,9,7,67.67,93.99
12/12/2016,Furnishings,7,4,6.19,8.37
12/12/2016,Art,7,5,2.06,2.78
12/12/2016,Storage,2,2,10.07,13.43
12/13/2016,Accessories,6,4,9.74,15.97
12/13/2016,Binders,2,2,1.94,3.05
12/13/2016,Tables,7,4,268.12,278.57
12/13/2016,Art,3,3,2.2,3.28
12/14/2016,Furnishings,6,6,12.45,22.23
12/15/2016,Tables,3,3,473.84,550.98
12/15/2016,Storage,4,3,72.12,98.79
12/16/2016,Binders,6,3,4.23,1.6
12/16/2016,Fasteners,5,2,0.94,1.84
12/17/2016,Tables,9,6,388.18,333.92
12/18/2016,Binders,10,7,60.49,36.29
12/18/2016,Appliances,5,2,85.11,97.26
12/18/2016,Supplies,5,5,233.16,192.3
12/18/2016,Furnishings,6,3,4.27,6.28
12/18/2016,Paper,9,6,3.37,6.48
12/18/2016,Furnishings,10,8,15.17,22.98
12/18/2016,Supplies,8,5,110.07,115.86
12/18/2016,Storage,5,4,195.77,225.02
12/20/2016,Accessories,6,3,19.23,22.1
12/20/2016,Furnishings,7,4,2.89,4.73
12/20/2016,Binders,5,2,4.24,7.71
12/22/2016,Binders,13,10,5.64,3.13
12/22/2016,Furnishings,7,4,2.18,2.96
12/22/2016,Furnishings,1,1,17.94,22.78
12/23/2016,Furnishings,9,6,67.78,95.46
12/23/2016,Furnishings,3,3,67.78,95.46
12/23/2016,Bookcases,2,2,77.75,70.69
12/23/2016,Fasteners,10,7,1.88,3.55
12/24/2016,Binders,4,3,16.11,9.29
12/24/2016,Storage,6,3,195.77,180.02
12/24/2016,Accessories,11,8,22.37,31.96
12/24/2016,Paper,8,5,3.47,6.68
12/25/2016,Phones,10,7,331.19,367.99
12/25/2016,Paper,10,7,3.37,6.48
12/25/2016,Accessories,9,7,25.42,36.32
12/26/2016,Paper,7,5,3.66,6.78
12/26/2016,Accessories,6,3,23.69,29.99
12/26/2016,Appliances,2,2,7.61,9.36
12/26/2016,Art,4,2,4.39,5.66
12/26/2016,Supplies,5,2,6.39,8.88
12/26/2016,Phones,4,2,136.07,151.19
12/26/2016,Chairs,4,3,50.61,48.78
12/26/2016,Appliances,2,2,2.92,3.95
12/26/2016,Tables,6,3,289.62,300.9
12/26/2016,Art,4,3,12.95,17.99
12/27/2016,Chairs,8,8,107.2,105.69
12/27/2016,Paper,5,2,3.37,5.18
12/27/2016,Paper,7,4,4.07,5.92
12/29/2016,Chairs,6,5,138.82,150.89
12/29/2016,Paper,8,6,19.77,31.01
12/29/2016,Binders,6,4,16.5,9.52
12/29/2016,Binders,4,3,1.59,0.94
12/30/2016,Binders,6,6,2.89,1.15
12/30/2016,Labels,4,2,1.96,2.95
12/30/2016,Supplies,3,2,6.34,6.86
12/31/2016,Art,5,2,1,1.82
12/31/2016,Binders,8,7,15.12,22.82
12/31/2016,Phones,3,3,93.23,100.79
12/31/2016,Art,5,3,14.68,15.87
12/31/2016,Paper,7,5,3.05,4.7
1/1/2017,Furnishings,5,4,10.08,12.22
1/1/2017,Furnishings,13,11,25.02,43.13
1/2/2017,Machines,5,2,361.76,347.85
1/2/2017,Binders,5,5,5.64,3.13
1/2/2017,Binders,7,6,8.34,4.81
1/7/2017,Machines,3,2,1189.99,1529.99
1/7/2017,Binders,5,3,1.59,0.94
1/8/2017,Tables,3,2,406.31,446.49
1/12/2017,Paper,8,6,3.47,6.68
1/12/2017,Furnishings,3,2,10.93,18.84
1/14/2017,Envelopes,4,1,14.41,21.74
1/14/2017,Phones,5,5,1.45,1.58
1/14/2017,Accessories,7,7,26.27,24.15
1/14/2017,Storage,9,9,17.1,18.74
1/15/2017,Appliances,1,1,30.52,34.38
1/15/2017,Appliances,8,8,201.44,240.52
1/15/2017,Paper,3,2,3.43,6.35
1/19/2017,Labels,4,2,1.95,3
1/20/2017,Chairs,4,3,68.51,69.28
1/20/2017,Phones,6,3,50.24,53.59
1/20/2017,Art,7,5,3.24,4.84
1/20/2017,Phones,3,3,76.49,119.99
1/21/2017,Storage,4,3,77.74,80.98
1/21/2017,Accessories,3,3,31.19,59.99
1/21/2017,Binders,6,6,11.01,16.62
1/21/2017,Binders,7,4,4.63,6.98
1/21/2017,Bookcases,3,1,66.28,84.98
1/21/2017,Binders,5,5,2.43,3.74
1/21/2017,Storage,10,7,45.39,49.74
1/21/2017,Binders,10,7,9.2,5.11
1/21/2017,Binders,6,5,1.47,2.88
1/21/2017,Accessories,8,5,101.67,123.99
1/21/2017,Binders,6,4,11.86,22.38
1/21/2017,Machines,3,3,66.29,116.99
1/21/2017,Phones,1,1,115.49,164.99
1/22/2017,Copiers,7,5,323.99,599.99
1/22/2017,Storage,6,3,12.52,17.15
1/22/2017,Paper,5,2,3.29,5.98
1/22/2017,Storage,6,3,356.57,375.34
1/23/2017,Tables,5,2,94.94,105.49
1/24/2017,Fasteners,6,3,1.85,1.89
1/26/2017,Art,10,7,1.61,2.21
1/26/2017,Binders,2,2,1.86,3.58
1/27/2017,Art,4,3,4.09,4.67
1/27/2017,Accessories,4,3,26.99,23.99
1/27/2017,Phones,5,3,44.99,35.99
1/28/2017,Accessories,6,3,71.19,79.99
1/28/2017,Furnishings,3,3,8.3,12.58
1/28/2017,Paper,8,5,28.55,55.98
1/29/2017,Binders,5,4,8.19,3.03
1/30/2017,Binders,4,2,4.57,9.14
1/30/2017,Phones,6,3,51.75,69
1/30/2017,Binders,5,5,3.24,6.47
1/30/2017,Binders,2,1,4.24,7.71
1/30/2017,Art,2,2,14.71,20.15
1/30/2017,Furnishings,9,7,2.87,4.94
1/30/2017,Storage,4,2,61.42,64.65
1/30/2017,Art,8,7,1,1.82
1/30/2017,Art,5,3,2.15,2.94
1/30/2017,Chairs,3,1,134.37,120.78
2/2/2017,Phones,8,5,14.39,11.99
2/2/2017,Paper,4,2,24.47,39.15
2/2/2017,Fasteners,12,9,1.61,2.38
2/3/2017,Binders,4,3,3.14,1.74
2/3/2017,Storage,4,2,124.93,142.78
2/3/2017,Binders,5,2,3.24,1.94
2/3/2017,Paper,4,3,24.98,38.43
2/6/2017,Bookcases,5,3,93.59,119.99
2/9/2017,Binders,6,4,167.47,63.2
2/9/2017,Accessories,4,2,55.99,63.99
2/9/2017,Furnishings,4,2,3.34,1.99
2/9/2017,Appliances,3,2,22.74,6.5
2/10/2017,Bookcases,3,2,93.59,101.99
2/10/2017,Paper,4,4,2.95,5.78
2/11/2017,Binders,10,7,1.94,3.05
2/11/2017,Chairs,4,4,213.7,240.78
2/11/2017,Phones,4,3,27,29.59
2/13/2017,Art,5,3,1.61,2.21
2/13/2017,Accessories,5,4,113.99,199.99
2/13/2017,Furnishings,4,1,86.02,107.53
2/16/2017,Paper,4,2,9.86,18.97
2/17/2017,Tables,5,3,250.1,160.32
2/17/2017,Phones,4,1,113.87,124.79
2/17/2017,Phones,5,3,6.9,9.72
2/17/2017,Paper,2,2,3,5.88
2/17/2017,Storage,8,5,25.3,33.29
2/19/2017,Appliances,7,7,126.37,177.98
2/19/2017,Fasteners,4,3,3.67,3.74
2/19/2017,Art,6,3,3.12,4.28
2/19/2017,Furnishings,5,3,10.87,14.89
2/20/2017,Furnishings,3,1,14.89,22.23
2/20/2017,Phones,2,2,98.54,107.98
2/20/2017,Art,4,2,2.33,3.28
2/20/2017,Appliances,3,3,3.23,4.37
2/20/2017,Fasteners,5,3,2.12,3.14
2/23/2017,Paper,8,6,3.43,6.24
2/24/2017,Binders,4,4,2.19,1.24
2/25/2017,Binders,3,3,1.61,0.6
2/26/2017,Appliances,7,4,14.95,20.48
2/26/2017,Phones,11,8,102.85,111.19
2/26/2017,Chairs,4,3,267.67,297.41
2/26/2017,Paper,5,4,28.55,55.98
2/26/2017,Paper,7,4,2.95,5.78
3/2/2017,Supplies,6,4,2.09,1.74
3/2/2017,Binders,8,7,4.63,1.75
3/2/2017,Phones,5,3,60.67,65.59
3/2/2017,Accessories,7,6,71.19,79.99
3/3/2017,Appliances,6,5,10.63,14.56
3/3/2017,Paper,8,8,2.14,3.36
3/3/2017,Chairs,2,1,133.93,180.98
3/3/2017,Accessories,2,2,28.49,49.99
3/4/2017,Art,6,4,1.65,2.33
3/4/2017,Envelopes,2,1,8.24,15.25
3/5/2017,Labels,5,2,6.64,12.53
3/5/2017,Fasteners,3,2,2.69,3.95
3/5/2017,Storage,5,4,40.91,55.29
3/5/2017,Binders,3,2,32.63,63.98
3/5/2017,Binders,5,3,3.18,6.23
3/6/2017,Paper,4,1,14.25,26.38
3/6/2017,Furnishings,6,3,18.47,23.99
3/6/2017,Binders,11,9,1.06,1.66
3/7/2017,Accessories,6,3,14.72,16.36
3/8/2017,Appliances,11,8,59.93,80.98
3/8/2017,Labels,5,2,5.38,10.35
3/9/2017,Accessories,3,2,64.99,99.99
3/10/2017,Art,2,2,2.33,2.62
3/10/2017,Phones,4,3,14.76,11.97
3/10/2017,Furnishings,2,1,6.19,6.7
3/10/2017,Furnishings,5,2,16.18,21.94
3/10/2017,Phones,3,3,21.59,17.99
3/11/2017,Binders,5,4,118.71,223.98
3/12/2017,Phones,9,7,5.39,9.99
3/12/2017,Storage,4,3,77.74,80.98
3/13/2017,Paper,5,3,54.52,104.85
3/13/2017,Storage,9,8,8.17,11.35
3/13/2017,Phones,10,8,11.43,17.59
3/13/2017,Accessories,5,5,25.36,42.99
3/13/2017,Paper,10,7,3.37,6.48
3/13/2017,Paper,8,6,24.98,48.04
3/13/2017,Supplies,3,2,816.15,666.25
3/16/2017,Paper,3,1,3.37,6.48
3/16/2017,Storage,3,1,44.65,46.51
3/16/2017,Phones,5,3,203.49,219.99
3/17/2017,Binders,5,2,5.78,8.73
3/17/2017,Labels,6,5,1.95,3.75
3/17/2017,Phones,8,6,14.76,19.95
3/17/2017,Binders,5,3,2.02,3.05
3/17/2017,Accessories,5,3,12.93,19.02
3/17/2017,Accessories,10,8,7.25,8.95
3/17/2017,Storage,9,8,9.94,13.43
3/17/2017,Labels,4,1,3.87,7.31
3/17/2017,Art,7,6,6.11,9.85
3/17/2017,Storage,4,3,11.48,15.51
3/17/2017,Binders,6,6,5.97,2.3
3/17/2017,Paper,5,3,2.35,3.42
3/18/2017,Appliances,3,3,3.36,0.9
3/18/2017,Accessories,4,3,7.77,9.27
3/18/2017,Furnishings,5,3,41.26,27.51
3/18/2017,Binders,5,3,167.74,61
3/18/2017,Art,5,3,5.76,7.94
3/19/2017,Labels,8,7,2.23,4.13
3/19/2017,Binders,9,6,2.19,3.3
3/19/2017,Phones,8,6,131.5,109.58
3/19/2017,Accessories,5,2,44.3,49.77
3/19/2017,Accessories,6,4,28.49,49.99
3/20/2017,Furnishings,2,1,1.54,2.91
3/20/2017,Accessories,9,7,28.87,37.99
3/21/2017,Paper,6,5,28.85,55.48
3/21/2017,Paper,1,1,2.95,5.78
3/21/2017,Chairs,9,6,213.7,300.98
3/23/2017,Furnishings,9,8,16.95,26.48
3/23/2017,Storage,5,2,88.03,71.86
3/23/2017,Paper,6,6,2.35,4.28
3/24/2017,Paper,7,4,28.85,55.48
3/24/2017,Accessories,2,2,7.15,13
3/25/2017,Phones,6,3,141.11,156.79
3/25/2017,Appliances,4,4,32.57,44.01
3/25/2017,Art,9,9,1.28,1.78
3/25/2017,Binders,4,4,30.79,46.48
3/25/2017,Phones,5,4,48.83,52.79
3/25/2017,Copiers,4,2,209.99,239.99
3/25/2017,Chairs,4,1,76.43,90.99
3/25/2017,Chairs,8,7,157.02,218.08
3/25/2017,Chairs,5,3,109.46,122.99
3/25/2017,Paper,2,2,2.35,3.42
3/26/2017,Bookcases,3,2,143.27,128.78
3/26/2017,Phones,7,4,21.59,29.99
3/26/2017,Art,4,1,13.88,19.83
3/27/2017,Furnishings,2,2,6.75,7.5
3/28/2017,Binders,9,9,12.98,7.64
3/30/2017,Envelopes,4,2,87.98,162.93
3/30/2017,Binders,6,5,2.1,1.14
3/31/2017,Bookcases,2,2,120.78,102.67
3/31/2017,Furnishings,2,2,10.87,14.89
3/31/2017,Phones,3,3,167.14,225.86
3/31/2017,Paper,8,8,4.88,9.38
3/31/2017,Phones,8,5,12.57,16.99
3/31/2017,Furnishings,6,5,7.08,12.2
3/31/2017,Phones,7,7,69.11,95.99
3/31/2017,Binders,16,13,2.8,1.04
4/1/2017,Storage,9,6,11.78,15.7
4/1/2017,Envelopes,8,5,3.01,5.68
4/1/2017,Labels,3,2,1.53,2.89
4/1/2017,Binders,16,13,6.44,9.36
4/1/2017,Bookcases,9,8,49.69,60.33
4/1/2017,Machines,3,2,2219.99,2399.99
4/1/2017,Paper,12,9,2.62,4.77
4/2/2017,Furnishings,5,3,6.19,8.37
4/2/2017,Tables,4,2,170.9,205.9
4/2/2017,Accessories,5,4,57.6,90
4/3/2017,Furnishings,6,4,4.46,6.37
4/3/2017,Art,5,3,1.62,2.35
4/7/2017,Tables,4,2,167.95,116.93
4/7/2017,Tables,4,3,289.62,206.87
4/7/2017,Binders,5,2,4.44,2.66
4/7/2017,Furnishings,6,3,86.02,86.02
4/7/2017,Accessories,6,3,208.57,205.99
4/8/2017,Furnishings,7,6,6.75,9.38
4/8/2017,Binders,4,3,475.4,896.99
4/8/2017,Storage,4,4,492.4,647.89
4/8/2017,Appliances,6,5,6.29,8.39
4/8/2017,Paper,6,5,25.92,48.91
4/8/2017,Paper,4,4,24.47,48.94
4/9/2017,Labels,2,2,2.5,4.91
4/9/2017,Art,4,3,8.75,11.99
4/9/2017,Paper,3,2,3.37,6.48
4/9/2017,Paper,6,4,24.91,47.9
4/9/2017,Labels,4,3,1.47,2.88
4/9/2017,Storage,3,3,167.27,167.27
4/9/2017,Labels,6,3,3.4,5.04
4/9/2017,Binders,1,1,30.79,17.43
4/9/2017,Paper,5,3,54.52,83.88
4/9/2017,Binders,11,8,32.28,59.78
4/10/2017,Paper,1,1,4.03,7.61
4/10/2017,Fasteners,2,2,1.79,3.58
4/10/2017,Paper,2,2,3.37,5.18
4/10/2017,Accessories,6,3,25.13,31.91
4/11/2017,Accessories,5,5,35.59,39.99
4/11/2017,Art,8,7,3.95,5.98
4/11/2017,Binders,6,3,9.47,3.79
4/11/2017,Storage,5,2,7.65,8.38
4/11/2017,Accessories,2,2,15.93,13.56
4/12/2017,Binders,8,5,3.27,5.94
4/12/2017,Paper,5,4,5.49,9.99
4/13/2017,Paper,4,1,2.9,5.28
4/13/2017,Binders,5,5,118.71,179.18
4/14/2017,Art,5,3,4.01,4.86
4/14/2017,Art,4,3,22.84,29.95
4/14/2017,Paper,5,3,2.95,4.62
4/14/2017,Binders,5,2,2.28,4.38
4/14/2017,Binders,3,3,2.42,3.59
4/14/2017,Bookcases,4,3,77.75,80.78
4/15/2017,Paper,5,3,3.37,5.18
4/15/2017,Art,4,1,2.89,4.89
4/15/2017,Furnishings,8,5,25.15,39.29
4/16/2017,Art,8,5,2.89,3.3
4/16/2017,Binders,6,5,4.75,2.74
4/16/2017,Storage,5,4,50.97,51.48
4/16/2017,Bookcases,1,1,108.88,102.83
4/16/2017,Supplies,7,4,116.92,119.31
4/16/2017,Accessories,3,2,12.21,12.99
4/16/2017,Binders,6,3,23.44,8.68
4/16/2017,Binders,2,1,7.67,2.9
4/16/2017,Storage,2,2,20.14,16.27
4/17/2017,Binders,5,5,4.25,2.41
4/17/2017,Machines,5,5,1189.99,510
4/17/2017,Binders,2,2,18.71,10.8
4/17/2017,Binders,8,6,2.59,1.49
4/17/2017,Paper,5,4,3.37,5.18
4/17/2017,Furnishings,3,3,18.34,20.1
4/20/2017,Furnishings,2,2,48.29,22.2
4/21/2017,Appliances,5,4,85.11,24.32
4/21/2017,Binders,4,3,2.47,0.9
4/21/2017,Binders,6,3,2.64,0.98
4/21/2017,Accessories,4,1,8.08,11.54
4/21/2017,Furnishings,3,3,42.82,54.2
4/22/2017,Furnishings,2,2,6.03,9.14
4/22/2017,Furnishings,3,3,84.78,84.78
4/23/2017,Appliances,3,2,43.29,60.97
4/23/2017,Supplies,8,7,12.27,17.53
4/23/2017,Accessories,7,6,16.57,25.89
4/24/2017,Appliances,3,2,43.44,49.64
4/24/2017,Binders,5,2,1.09,0.59
4/24/2017,Binders,2,2,6.64,3.76
4/24/2017,Storage,2,2,67.43,56.78
4/26/2017,Furnishings,1,1,3.43,1.99
4/26/2017,Paper,6,3,3.66,6.78
4/26/2017,Labels,9,8,2.5,4.91
4/27/2017,Labels,7,4,5.38,8.28
4/27/2017,Bookcases,4,4,65.59,55.07
4/27/2017,Art,7,4,22.62,30.98
4/27/2017,Art,6,3,2.23,4.13
4/27/2017,Art,4,2,17.5,23.65
4/29/2017,Tables,6,5,223.65,209.67
4/30/2017,Envelopes,5,4,8.66,15.74
4/30/2017,Phones,5,5,167.14,135.52
4/30/2017,Binders,4,3,7.72,4.63
4/30/2017,Labels,3,2,1.47,2.3
4/30/2017,Art,4,3,3.56,5.18
4/30/2017,Labels,6,3,2.69,3.98
4/30/2017,Furnishings,8,8,2.18,2.96
4/30/2017,Accessories,3,3,0.54,0.79
4/30/2017,Paper,3,2,3.37,5.18
4/30/2017,Labels,2,2,1.47,2.88
4/30/2017,Binders,9,7,16.11,6.2
5/1/2017,Accessories,8,5,6.16,9.78
5/2/2017,Furnishings,4,3,38.98,43.31
5/3/2017,Storage,4,2,25.03,34.76
5/3/2017,Storage,11,8,89.7,95.43
5/4/2017,Phones,5,5,32.65,36.79
5/4/2017,Paper,5,3,3.05,5.87
5/4/2017,Tables,4,1,289.62,300.9
5/4/2017,Paper,4,1,5.01,9.11
5/4/2017,Storage,5,4,101.43,142.86
5/4/2017,Paper,5,5,3.37,6.48
5/4/2017,Storage,1,1,12.34,16.91
5/4/2017,Binders,1,1,4.24,2.31
5/6/2017,Art,4,3,1.92,2.14
